Product Code,Name,Sales Price,Cost,Product Categ 1,Product Categ 2,Product Categ 3,Product Categ 4,Barcode,Supplier
1042036,Bakery products,3300,2706,categ_4,dept_4,line_4,div_4,9433848272922,s_244
1042037,Pet foods,1000,820,categ_1,dept_1,line_1,div_1,9665126391430,s_245
1042038,Coffee,400,328,categ_2,dept_2,line_2,div_2,9858079147151,s_246
1042039,Medicines,150,123,categ_3,dept_3,line_3,div_3,9609314737517,s_001
1042040,Alcoholic beverages,420,344.4,categ_4,dept_4,line_4,div_4,9614625034128,s_002
1042041,Tea,3500,2870,categ_1,dept_1,line_1,div_1,9780944635206,s_003
1042042,Pet foods,3550,2911,categ_2,dept_2,line_2,div_2,9633084580394,s_004
1042043,White rice,3750,3075,categ_3,dept_3,line_3,div_3,9739600613298,s_005
1042044,White rice,3000,2460,categ_4,dept_4,line_4,div_4,9589049814068,s_006
1042045,Frozen foods,3550,2911,categ_1,dept_1,line_1,div_1,9438184025396,s_007
1042046,Poultry,3550,2911,categ_2,dept_2,line_2,div_2,9257684581543,s_008
1042047,Bottled waters,3550,2911,categ_3,dept_3,line_3,div_3,9429868864065,s_009
1042048,Paper Goods,3000,2460,categ_4,dept_4,line_4,div_4,9642398069733,s_010
1042049,Cosmetics,1000,820,categ_1,dept_1,line_1,div_1,9921190401187,s_011
1042050,Tomato sauce,1100,902,categ_2,dept_2,line_2,div_2,9016894730274,s_012
1042051,Brown rice,2200,1804,categ_3,dept_3,line_3,div_3,9692958632477,s_013
1042052,Dairy,900,738,categ_4,dept_4,line_4,div_4,9188610693660,s_014
1042053,Olive oil,1850,1517,categ_1,dept_1,line_1,div_1,9234010047208,s_015
1042054,Chicken,450,369,categ_2,dept_2,line_2,div_2,9945464596022,s_016
1042055,Bakery products,1000,820,categ_3,dept_3,line_3,div_3,9127533194870,s_017
1042056,Paper Goods,500,410,categ_4,dept_4,line_4,div_4,9079908458373,s_018
1042057,Bakery products,1500,1230,categ_1,dept_1,line_1,div_1,9160080550404,s_019
1042058,Grooming products,3080,2525.6,categ_2,dept_2,line_2,div_2,9341527221848,s_020
1042059,Olive oil,3180,2607.6,categ_3,dept_3,line_3,div_3,9731797814741,s_021
1042060,Olive oil,3080,2525.6,categ_4,dept_4,line_4,div_4,9602102813941,s_022
1042061,Cheese,3180,2607.6,categ_1,dept_1,line_1,div_1,9703365645438,s_023
1042062,Candies,3180,2607.6,categ_2,dept_2,line_2,div_2,9828448463097,s_024
1042063,Sweets,3080,2525.6,categ_3,dept_3,line_3,div_3,9669294401089,s_025
1042064,Cheese,4600,3772,categ_4,dept_4,line_4,div_4,9754877235216,s_026
1042065,Nonalcoholic beverages,1000,820,categ_1,dept_1,line_1,div_1,9975295615267,s_027
1042066,Flour,1480,1213.6,categ_2,dept_2,line_2,div_2,9488466046026,s_028
1042067,Ground turkey,4580,3755.6,categ_3,dept_3,line_3,div_3,9354357221386,s_029
1042068,Bread,200,164,categ_4,dept_4,line_4,div_4,9429007642588,s_030
1042069,Canned Goods,1680,1377.6,categ_1,dept_1,line_1,div_1,9424882600728,s_031
1042070,Toys,1680,1377.6,categ_2,dept_2,line_2,div_2,9557528580378,s_032
1042071,Bakery products,1680,1377.6,categ_3,dept_3,line_3,div_3,9135946981977,s_033
1042072,Flour,2180,1787.6,categ_4,dept_4,line_4,div_4,9261436506192,s_034
1042073,Nonalcoholic beverages,2180,1787.6,categ_1,dept_1,line_1,div_1,9548638068567,s_035
1042074,Vegetables,2180,1787.6,categ_2,dept_2,line_2,div_2,9792815672923,s_036
1042075,Detergents,480,393.6,categ_3,dept_3,line_3,div_3,9675962814034,s_037
1042076,Nonalcoholic beverages,1000,820,categ_4,dept_4,line_4,div_4,9274310078384,s_038
1042077,Flour,1000,820,categ_1,dept_1,line_1,div_1,9862427393458,s_039
1042078,Tea,1000,820,categ_2,dept_2,line_2,div_2,9902739779542,s_040
1042079,Cosmetics,1000,820,categ_3,dept_3,line_3,div_3,9841764983229,s_041
1042080,Olive oil,9300,7626,categ_4,dept_4,line_4,div_4,9885533883968,s_042
1042081,Toys,1950,1599,categ_1,dept_1,line_1,div_1,9969154413612,s_043
1042082,Brown rice,3000,2460,categ_2,dept_2,line_2,div_2,9363801302716,s_044
1042083,Sauces,2880,2361.6,categ_3,dept_3,line_3,div_3,9562523822003,s_045
1042084,Sweets,1780,1459.6,categ_4,dept_4,line_4,div_4,9516096478169,s_046
1042085,Cereals,350,287,categ_1,dept_1,line_1,div_1,9014176623424,s_047
1042086,Eggs,450,369,categ_2,dept_2,line_2,div_2,9539488558601,s_048
1042087,Fish,1450,1189,categ_3,dept_3,line_3,div_3,9635143090617,s_049
1042088,Seafood,2700,2214,categ_4,dept_4,line_4,div_4,9813357167986,s_050
1042089,Mustard,600,492,categ_1,dept_1,line_1,div_1,9684609385324,s_051
1042090,Sauces,1800,1476,categ_2,dept_2,line_2,div_2,9263484586578,s_052
1042091,Frozen foods,2500,2050,categ_3,dept_3,line_3,div_3,9907888900676,s_053
1042092,Toys,2650,2173,categ_4,dept_4,line_4,div_4,9459688571971,s_054
1042093,Fruits,4300,3526,categ_1,dept_1,line_1,div_1,9179185355279,s_055
1042094,Medicines,1850,1517,categ_2,dept_2,line_2,div_2,9952763071188,s_056
1042095,Ground turkey,3500,2870,categ_3,dept_3,line_3,div_3,9618488169689,s_057
1042096,Toys,4000,3280,categ_4,dept_4,line_4,div_4,9642310118151,s_058
1042097,White rice,220,180.4,categ_1,dept_1,line_1,div_1,9252093445769,s_059
1042098,Cheese,1600,1312,categ_2,dept_2,line_2,div_2,9875725951330,s_060
1042099,Dry Goods,400,328,categ_3,dept_3,line_3,div_3,9918343302538,s_061
1042100,Pasta,8120,6658.4,categ_4,dept_4,line_4,div_4,9522844073073,s_062
1042101,Poultry,660,541.2,categ_1,dept_1,line_1,div_1,9517228993907,s_063
1042102,Personal Care,680,557.6,categ_2,dept_2,line_2,div_2,9416355559742,s_064
1042103,Vegetables,800,656,categ_3,dept_3,line_3,div_3,9775642549560,s_065
1042104,Bottled waters,680,557.6,categ_4,dept_4,line_4,div_4,9464070801330,s_066
1042105,Sauces,1500,1230,categ_1,dept_1,line_1,div_1,9688544820934,s_067
1042106,Brown rice,1500,1230,categ_2,dept_2,line_2,div_2,9047424680091,s_068
1042107,Personal Care,800,656,categ_3,dept_3,line_3,div_3,9517528599155,s_069
1042108,Bakery products,680,557.6,categ_4,dept_4,line_4,div_4,9346555538542,s_070
1042109,Pet foods,200,164,categ_1,dept_1,line_1,div_1,9327700802672,s_071
1042110,Flour,800,656,categ_2,dept_2,line_2,div_2,9254127939674,s_072
1042111,Meat,1000,820,categ_3,dept_3,line_3,div_3,9245120322731,s_073
1042112,Chicken,1300,1066,categ_4,dept_4,line_4,div_4,9039263799846,s_074
1042113,Flour,1300,1066,categ_1,dept_1,line_1,div_1,9971967314355,s_075
1042114,Coffee,2800,2296,categ_2,dept_2,line_2,div_2,9834068188029,s_076
1042115,Nonalcoholic beverages,1200,984,categ_3,dept_3,line_3,div_3,9235065870299,s_077
1042116,Baby-care,1050,861,categ_4,dept_4,line_4,div_4,9975978637145,s_078
1042117,Snack foods,1200,984,categ_1,dept_1,line_1,div_1,9223345452653,s_079
1042118,Baby food,1350,1107,categ_2,dept_2,line_2,div_2,9840352422528,s_080
1042119,Personal hygiene,1450,1189,categ_3,dept_3,line_3,div_3,9227437817406,s_081
1042120,Pasta,1300,1066,categ_4,dept_4,line_4,div_4,9833277276825,s_082
1042121,Poultry,1200,984,categ_1,dept_1,line_1,div_1,9494125271066,s_083
1042122,Eggs,1950,1599,categ_2,dept_2,line_2,div_2,9931621429425,s_084
1042123,Poultry,4400,3608,categ_3,dept_3,line_3,div_3,9192163816559,s_085
1042124,Toys,7500,6150,categ_4,dept_4,line_4,div_4,9506020955501,s_086
1042125,Sweets,2350,1927,categ_1,dept_1,line_1,div_1,9624610499729,s_087
1042126,Baby food,3900,3198,categ_2,dept_2,line_2,div_2,9046157847985,s_088
1042127,Sauces,4600,3772,categ_3,dept_3,line_3,div_3,9764819611102,s_089
1042128,Toys,400,328,categ_4,dept_4,line_4,div_4,9932756373856,s_090
1042129,Personal Care,550,451,categ_1,dept_1,line_1,div_1,9515496681613,s_091
1042130,Dry Goods,690,565.8,categ_2,dept_2,line_2,div_2,9126788121039,s_092
1042131,Sweets,290,237.8,categ_3,dept_3,line_3,div_3,9047492972379,s_093
1042132,Brown rice,800,656,categ_4,dept_4,line_4,div_4,9836122804878,s_094
1042133,Flowers,380,311.6,categ_1,dept_1,line_1,div_1,9250396661925,s_095
1042134,Salmon,380,311.6,categ_2,dept_2,line_2,div_2,9089113307252,s_096
1042135,Personal hygiene,380,311.6,categ_3,dept_3,line_3,div_3,9881561323968,s_097
1042136,Condiments,380,311.6,categ_4,dept_4,line_4,div_4,9112304241292,s_098
1042137,Housewares,6000,4920,categ_1,dept_1,line_1,div_1,9923266015674,s_099
1042138,Dairy,8750,7175,categ_2,dept_2,line_2,div_2,9347674680708,s_100
1042139,Bottled waters,990,811.8,categ_3,dept_3,line_3,div_3,9016607259807,s_101
1042140,Chicken,1550,1271,categ_4,dept_4,line_4,div_4,9428761166915,s_102
1042141,Salmon,1550,1271,categ_1,dept_1,line_1,div_1,9530988294681,s_103
1042142,Vegetables,400,328,categ_2,dept_2,line_2,div_2,9992980256666,s_104
1042143,Housewares,1580,1295.6,categ_3,dept_3,line_3,div_3,9823330225345,s_105
1042144,Bread,1150,943,categ_4,dept_4,line_4,div_4,9570921707266,s_106
1042145,Fish,1150,943,categ_1,dept_1,line_1,div_1,9843137722865,s_107
1042146,Mustard,1550,1271,categ_2,dept_2,line_2,div_2,9146888201112,s_108
1042147,Sweets,1150,943,categ_3,dept_3,line_3,div_3,9328194231280,s_109
1042148,Frozen foods,2350,1927,categ_4,dept_4,line_4,div_4,9216207905419,s_110
1042149,Cosmetics,990,811.8,categ_1,dept_1,line_1,div_1,9118945331350,s_111
1042150,White rice,990,811.8,categ_2,dept_2,line_2,div_2,9114664279372,s_112
1042151,Dry Goods,550,451,categ_3,dept_3,line_3,div_3,9383685376264,s_113
1042152,Brown rice,350,287,categ_4,dept_4,line_4,div_4,9107716922999,s_114
1042153,Decorations,"9,999,805,355",8199840391,categ_1,dept_1,line_1,div_1,9905751774207,s_115
1042154,Housewares,1050,861,categ_2,dept_2,line_2,div_2,9699099841920,s_116
1042155,Dry Goods,1500,1230,categ_3,dept_3,line_3,div_3,9730435070335,s_117
1042156,Personal Care,3000,2460,categ_4,dept_4,line_4,div_4,9050073822092,s_118
1042157,Dairy,1400,1148,categ_1,dept_1,line_1,div_1,9923737900309,s_119
1042158,Decorations,3850,3157,categ_2,dept_2,line_2,div_2,9445397909983,s_120
1042159,Candies,2850,2337,categ_3,dept_3,line_3,div_3,9556097886931,s_121
1042160,Bakery products,2850,2337,categ_4,dept_4,line_4,div_4,9756416474765,s_122
1042161,Detergents,9850,8077,categ_1,dept_1,line_1,div_1,9218482681028,s_123
1042162,Flowers,3000,2460,categ_2,dept_2,line_2,div_2,9645104803780,s_124
1042163,Decorations,3000,2460,categ_3,dept_3,line_3,div_3,9910755810341,s_125
1042164,Flowers,4500,3690,categ_4,dept_4,line_4,div_4,9338169497071,s_126
1042165,Decorations,860,705.2,categ_1,dept_1,line_1,div_1,9345904774237,s_127
1042166,Chicken,1550,1271,categ_2,dept_2,line_2,div_2,9643185434202,s_128
1042167,Mustard,1350,1107,categ_3,dept_3,line_3,div_3,9999753272663,s_129
1042168,Dishware,2450,2009,categ_4,dept_4,line_4,div_4,9148208815808,s_130
1042169,House-cleaning products,3100,2542,categ_1,dept_1,line_1,div_1,9343402850685,s_131
1042170,Medicines,3100,2542,categ_2,dept_2,line_2,div_2,9364410051303,s_132
1042171,Salmon,1200,984,categ_3,dept_3,line_3,div_3,9942250788007,s_133
1042172,Toys,2200,1804,categ_4,dept_4,line_4,div_4,9763214156876,s_134
1042173,Vegetables,1100,902,categ_1,dept_1,line_1,div_1,9636517049213,s_135
1042174,White rice,2500,2050,categ_2,dept_2,line_2,div_2,9003541458288,s_136
1042175,Nonalcoholic beverages,2250,1845,categ_3,dept_3,line_3,div_3,9057416554376,s_137
1042176,Tomato sauce,1850,1517,categ_4,dept_4,line_4,div_4,9122451575619,s_138
1042177,Detergents,2250,1845,categ_1,dept_1,line_1,div_1,9832191842538,s_139
1042178,Paper Goods,1850,1517,categ_2,dept_2,line_2,div_2,9508381194386,s_140
1042179,Cereals,7000,5740,categ_3,dept_3,line_3,div_3,9120059888584,s_141
1042180,Frozen foods,6500,5330,categ_4,dept_4,line_4,div_4,9227924233337,s_142
1042181,Condiments,1450,1189,categ_1,dept_1,line_1,div_1,9557728410339,s_143
1042182,Dishware,4200,3444,categ_2,dept_2,line_2,div_2,9825553959205,s_144
1042183,Candies,800,656,categ_3,dept_3,line_3,div_3,9313641632624,s_145
1042184,Diet foods,750,615,categ_4,dept_4,line_4,div_4,9354773905352,s_146
1042185,Mustard,650,533,categ_1,dept_1,line_1,div_1,9118772718829,s_147
1042186,Sweets,650,533,categ_2,dept_2,line_2,div_2,9875979717358,s_148
1042187,Bread,3500,2870,categ_3,dept_3,line_3,div_3,9800980472883,s_149
1042188,Flour,4200,3444,categ_4,dept_4,line_4,div_4,9421012252601,s_150
1042189,House-cleaning products,700,574,categ_1,dept_1,line_1,div_1,9770192748261,s_151
1042190,Grooming products,200,164,categ_2,dept_2,line_2,div_2,9880303334632,s_152
1042191,Pasta,700,574,categ_3,dept_3,line_3,div_3,9931606348669,s_153
1042192,Diet foods,1630,1336.6,categ_4,dept_4,line_4,div_4,9022104947395,s_154
1042193,Snack foods,1680,1377.6,categ_1,dept_1,line_1,div_1,9820456599431,s_155
1042194,Sweets,1350,1107,categ_2,dept_2,line_2,div_2,9964121659823,s_156
1042195,Fish,1500,1230,categ_3,dept_3,line_3,div_3,9109595535568,s_157
1042196,Coffee,1500,1230,categ_4,dept_4,line_4,div_4,9648627889162,s_158
1042197,Tomato sauce,600,492,categ_1,dept_1,line_1,div_1,9623130937763,s_159
1042198,Decorations,200,164,categ_2,dept_2,line_2,div_2,9938668707585,s_160
1042199,Personal hygiene,1080,885.6,categ_3,dept_3,line_3,div_3,9256853964390,s_161
1042200,Seafood,850,697,categ_4,dept_4,line_4,div_4,9774159997659,s_162
1042201,Bottled waters,930,762.6,categ_1,dept_1,line_1,div_1,9748376801365,s_163
1042202,Baby-care,900,738,categ_2,dept_2,line_2,div_2,9774689318685,s_164
1042203,Sauces,1050,861,categ_3,dept_3,line_3,div_3,9624199156205,s_165
1042204,Sweets,200,164,categ_4,dept_4,line_4,div_4,9825771876172,s_166
1042205,Olive oil,1750,1435,categ_1,dept_1,line_1,div_1,9272827818487,s_167
1042206,Canned Goods,2500,2050,categ_2,dept_2,line_2,div_2,9565552699361,s_168
1042207,Personal Care,2500,2050,categ_3,dept_3,line_3,div_3,9426222914098,s_169
1042208,Poultry,9000,7380,categ_4,dept_4,line_4,div_4,9530915396446,s_170
1042209,Flour,7500,6150,categ_1,dept_1,line_1,div_1,9177993843430,s_171
1042210,Meat,4000,3280,categ_2,dept_2,line_2,div_2,9710226888928,s_172
1042211,Nonalcoholic beverages,2800,2296,categ_3,dept_3,line_3,div_3,9405800665873,s_173
1042212,Grooming products,3800,3116,categ_4,dept_4,line_4,div_4,9772214644206,s_174
1042213,Dry Goods,3500,2870,categ_1,dept_1,line_1,div_1,9305340376831,s_175
1042214,Frozen foods,4800,3936,categ_2,dept_2,line_2,div_2,9637555858480,s_176
1042215,Baby-care,6000,4920,categ_3,dept_3,line_3,div_3,9970245582392,s_177
1042216,Detergents,8500,6970,categ_4,dept_4,line_4,div_4,9875603351382,s_178
1042217,Pasta,7000,5740,categ_1,dept_1,line_1,div_1,9180452406256,s_179
1042218,Fish,7500,6150,categ_2,dept_2,line_2,div_2,9640351441307,s_180
1042219,Personal Care,6200,5084,categ_3,dept_3,line_3,div_3,9983488508852,s_181
1042220,Fruits,7800,6396,categ_4,dept_4,line_4,div_4,9207450297807,s_182
1042221,Eggs,9500,7790,categ_1,dept_1,line_1,div_1,9289198817297,s_183
1042222,Pet foods,7000,5740,categ_2,dept_2,line_2,div_2,9291131981696,s_184
1042223,Detergents,1700,1394,categ_3,dept_3,line_3,div_3,9647297759987,s_185
1042224,Housewares,1500,1230,categ_4,dept_4,line_4,div_4,9062758108255,s_186
1042225,Tea,9150,7503,categ_1,dept_1,line_1,div_1,9065571624994,s_187
1042226,Meat,9500,7790,categ_2,dept_2,line_2,div_2,9470910608990,s_188
1042227,Flour,1700,1394,categ_3,dept_3,line_3,div_3,9159435393576,s_189
1042228,Fish,3150,2583,categ_4,dept_4,line_4,div_4,9089217690221,s_190
1042229,Flowers,1400,1148,categ_1,dept_1,line_1,div_1,9933881544670,s_191
1042230,Eggs,1100,902,categ_2,dept_2,line_2,div_2,9258255879841,s_192
1042231,Cereals,6000,4920,categ_3,dept_3,line_3,div_3,9997779658292,s_193
1042232,Candies,2700,2214,categ_4,dept_4,line_4,div_4,9910844591286,s_194
1042233,House-cleaning products,3300,2706,categ_1,dept_1,line_1,div_1,9237250035924,s_195
1042234,Chicken,400,328,categ_2,dept_2,line_2,div_2,9797918001326,s_196
1042235,Dairy,4900,4018,categ_3,dept_3,line_3,div_3,9746825719794,s_197
1042236,Grooming products,1000,820,categ_4,dept_4,line_4,div_4,9190119540904,s_198
1042237,Poultry,3500,2870,categ_1,dept_1,line_1,div_1,9779845082211,s_199
1042238,Vegetables,3500,2870,categ_2,dept_2,line_2,div_2,9796634295570,s_200
1042239,Fish,4000,3280,categ_3,dept_3,line_3,div_3,9356610082517,s_201
1042240,Mustard,7950,6519,categ_4,dept_4,line_4,div_4,9099000876521,s_202
1042241,Housewares,9450,7749,categ_1,dept_1,line_1,div_1,9012066054980,s_203
1042242,Sauces,1200,984,categ_2,dept_2,line_2,div_2,9478297605034,s_204
1042243,Flowers,2250,1845,categ_3,dept_3,line_3,div_3,9603986570667,s_205
1042244,Personal hygiene,1050,861,categ_4,dept_4,line_4,div_4,9056871006065,s_206
1042245,Pasta,1050,861,categ_1,dept_1,line_1,div_1,9595890804072,s_207
1042246,Vegetables,1050,861,categ_2,dept_2,line_2,div_2,9671491771636,s_208
1042247,Seafood,1050,861,categ_3,dept_3,line_3,div_3,9312314651541,s_209
1042248,Cereals,1050,861,categ_4,dept_4,line_4,div_4,9637425686927,s_210
1042249,Mustard,880,721.6,categ_1,dept_1,line_1,div_1,9201855898108,s_211
1042250,Candies,9500,7790,categ_2,dept_2,line_2,div_2,9199468779567,s_212
1042251,Coffee,6800,5576,categ_3,dept_3,line_3,div_3,9578003696329,s_213
1042252,Pasta,8800,7216,categ_4,dept_4,line_4,div_4,9746708818167,s_214
1042253,Fruits,2800,2296,categ_1,dept_1,line_1,div_1,9909648978094,s_215
1042254,Condiments,9500,7790,categ_2,dept_2,line_2,div_2,9895962333244,s_216
1042255,Flour,280,229.6,categ_3,dept_3,line_3,div_3,9850989686671,s_217
1042256,Detergents,430,352.6,categ_4,dept_4,line_4,div_4,9530942012107,s_218
1042257,Toys,480,393.6,categ_1,dept_1,line_1,div_1,9511049396746,s_219
1042258,Mustard,630,516.6,categ_2,dept_2,line_2,div_2,9379802667381,s_220
1042259,Nonalcoholic beverages,480,393.6,categ_3,dept_3,line_3,div_3,9221103501952,s_221
1042260,Dishware,980,803.6,categ_4,dept_4,line_4,div_4,9985492412108,s_222
1042261,Alcoholic beverages,850,697,categ_1,dept_1,line_1,div_1,9346961974877,s_223
1042262,Personal hygiene,980,803.6,categ_2,dept_2,line_2,div_2,9187118477618,s_224
1042263,Nonalcoholic beverages,830,680.6,categ_3,dept_3,line_3,div_3,9673422784176,s_225
1042264,Flowers,380,311.6,categ_4,dept_4,line_4,div_4,9905268495709,s_226
1042265,Olive oil,350,287,categ_1,dept_1,line_1,div_1,9049545670499,s_227
1042266,Bakery products,380,311.6,categ_2,dept_2,line_2,div_2,9981981320369,s_228
1042267,Fruits,800,656,categ_3,dept_3,line_3,div_3,9393082459421,s_229
1042268,Personal hygiene,950,779,categ_4,dept_4,line_4,div_4,9642028146555,s_230
1042269,Candies,480,393.6,categ_1,dept_1,line_1,div_1,9705947534145,s_231
1042270,Salmon,880,721.6,categ_2,dept_2,line_2,div_2,9344668520613,s_232
1042271,Meat,3300,2706,categ_3,dept_3,line_3,div_3,9423651269060,s_233
1042272,Tomato sauce,3300,2706,categ_4,dept_4,line_4,div_4,9115529298554,s_234
1042273,Bottled waters,500,410,categ_1,dept_1,line_1,div_1,9511909445582,s_235
1042274,Alcoholic beverages,700,574,categ_2,dept_2,line_2,div_2,9071291175313,s_236
1042275,Brown rice,1150,943,categ_3,dept_3,line_3,div_3,9113065082295,s_237
1042276,Tomato sauce,650,533,categ_4,dept_4,line_4,div_4,9663147896586,s_238
1042277,White rice,1800,1476,categ_1,dept_1,line_1,div_1,9941523519619,s_239
1042278,Bakery products,600,492,categ_2,dept_2,line_2,div_2,9009353681731,s_240
1042279,Mustard,9000,7380,categ_3,dept_3,line_3,div_3,9817240044131,s_241
1042280,Frozen foods,3180,2607.6,categ_4,dept_4,line_4,div_4,9606534266828,s_242
1042281,Dairy,1100,902,categ_1,dept_1,line_1,div_1,9823669467008,s_243
1042282,White rice,200,164,categ_2,dept_2,line_2,div_2,9200881710235,s_244
1042283,Frozen foods,500,410,categ_3,dept_3,line_3,div_3,9273871816110,s_245
1042284,Decorations,500,410,categ_4,dept_4,line_4,div_4,9864073342195,s_246
1042285,Baby-care,1000,820,categ_1,dept_1,line_1,div_1,9486175269480,s_001
1042286,Coffee,1000,820,categ_2,dept_2,line_2,div_2,9508076218153,s_002
1042287,Personal hygiene,1550,1271,categ_3,dept_3,line_3,div_3,9907559815767,s_003
1042288,Personal hygiene,1100,902,categ_4,dept_4,line_4,div_4,9544360180422,s_004
1042289,Dry Goods,1600,1312,categ_1,dept_1,line_1,div_1,9305500202884,s_005
1042290,Brown rice,1000,820,categ_2,dept_2,line_2,div_2,9956020653716,s_006
1042291,Sweets,500,410,categ_3,dept_3,line_3,div_3,9082278020958,s_007
1042292,House-cleaning products,700,574,categ_4,dept_4,line_4,div_4,9218597131936,s_008
1042293,Grooming products,1100,902,categ_1,dept_1,line_1,div_1,9582747025801,s_009
1042294,Frozen foods,500,410,categ_2,dept_2,line_2,div_2,9742789653872,s_010
1042295,Meat,1800,1476,categ_3,dept_3,line_3,div_3,9978347143388,s_011
1042296,Mustard,300,246,categ_4,dept_4,line_4,div_4,9488764575480,s_012
1042297,Decorations,1000,820,categ_1,dept_1,line_1,div_1,9656068117417,s_013
1042298,Cosmetics,1100,902,categ_2,dept_2,line_2,div_2,9239377108058,s_014
1042299,Bottled waters,1200,984,categ_3,dept_3,line_3,div_3,9338445301536,s_015
1042300,Tomato sauce,1100,902,categ_4,dept_4,line_4,div_4,9543612194121,s_016
1042301,Vegetables,1100,902,categ_1,dept_1,line_1,div_1,9555038259453,s_017
1042302,Paper Goods,1200,984,categ_2,dept_2,line_2,div_2,9330182451781,s_018
1042303,Tomato sauce,1200,984,categ_3,dept_3,line_3,div_3,9800827405782,s_019
1042304,Nonalcoholic beverages,1100,902,categ_4,dept_4,line_4,div_4,9625963355826,s_020
1042305,Ground turkey,1100,902,categ_1,dept_1,line_1,div_1,9304323748251,s_021
1042306,Housewares,2400,1968,categ_2,dept_2,line_2,div_2,9129363712501,s_022
1042307,Diet foods,800,656,categ_3,dept_3,line_3,div_3,9917806443568,s_023
1042308,Sauces,400,328,categ_4,dept_4,line_4,div_4,9722520352492,s_024
1042309,Flour,1600,1312,categ_1,dept_1,line_1,div_1,9191986843235,s_025
1042310,Dishware,1000,820,categ_2,dept_2,line_2,div_2,9449186569694,s_026
1042311,Housewares,700,574,categ_3,dept_3,line_3,div_3,9243682019547,s_027
1042312,Meat,2300,1886,categ_4,dept_4,line_4,div_4,9331303381865,s_028
1042313,Paper Goods,1200,984,categ_1,dept_1,line_1,div_1,9932020752979,s_029
1042314,Pet foods,1100,902,categ_2,dept_2,line_2,div_2,9393569125397,s_030
1042315,Alcoholic beverages,900,738,categ_3,dept_3,line_3,div_3,9068685278819,s_031
1042316,Paper Goods,600,492,categ_4,dept_4,line_4,div_4,9862051824263,s_032
1042317,Tomato sauce,700,574,categ_1,dept_1,line_1,div_1,9671219435279,s_033
1042318,Poultry,1800,1476,categ_2,dept_2,line_2,div_2,9103341689353,s_034
1042319,Bakery products,1600,1312,categ_3,dept_3,line_3,div_3,9474141174151,s_035
1042320,Tomato sauce,1100,902,categ_4,dept_4,line_4,div_4,9081361422981,s_036
1042321,Snack foods,1000,820,categ_1,dept_1,line_1,div_1,9217243376524,s_037
1042322,Canned Goods,1500,1230,categ_2,dept_2,line_2,div_2,9989312152728,s_038
1042323,Toys,500,410,categ_3,dept_3,line_3,div_3,9388932610981,s_039
1042324,Tea,1200,984,categ_4,dept_4,line_4,div_4,9027026317852,s_040
1042325,Flowers,1300,1066,categ_1,dept_1,line_1,div_1,9697751122309,s_041
1042326,Ground turkey,700,574,categ_2,dept_2,line_2,div_2,9755046939376,s_042
1042327,Bread,1300,1066,categ_3,dept_3,line_3,div_3,9238483307124,s_043
1042328,Candies,1800,1476,categ_4,dept_4,line_4,div_4,9985000460861,s_044
1042329,Alcoholic beverages,2500,2050,categ_1,dept_1,line_1,div_1,9099723407366,s_045
1042330,Sweets,500,410,categ_2,dept_2,line_2,div_2,9133348615606,s_046
1042331,Sweets,500,410,categ_3,dept_3,line_3,div_3,9594859442668,s_047
1042332,Medicines,1100,902,categ_4,dept_4,line_4,div_4,9447587494479,s_048
1042333,Frozen foods,200,164,categ_1,dept_1,line_1,div_1,9783615139300,s_049
1042334,Detergents,1800,1476,categ_2,dept_2,line_2,div_2,9538730863959,s_050
1042335,Poultry,600,492,categ_3,dept_3,line_3,div_3,9960222501909,s_051
1042336,Condiments,1600,1312,categ_4,dept_4,line_4,div_4,9452914930946,s_052
1042337,Olive oil,500,410,categ_1,dept_1,line_1,div_1,9118727947645,s_053
1042338,Canned Goods,1000,820,categ_2,dept_2,line_2,div_2,9772762410797,s_054
1042339,Condiments,3300,2706,categ_3,dept_3,line_3,div_3,9445749000884,s_055
1042340,Snack foods,4800,3936,categ_4,dept_4,line_4,div_4,9343441712108,s_056
1042341,Fruits,4800,3936,categ_1,dept_1,line_1,div_1,9844203947717,s_057
1042342,Housewares,3300,2706,categ_2,dept_2,line_2,div_2,9509971286910,s_058
1042343,Coffee,800,656,categ_3,dept_3,line_3,div_3,9644265262875,s_059
1042344,Candies,1100,902,categ_4,dept_4,line_4,div_4,9775195911780,s_060
1042345,Dishware,2200,1804,categ_1,dept_1,line_1,div_1,9624299176892,s_061
1042346,Vegetables,1350,1107,categ_2,dept_2,line_2,div_2,9539071760054,s_062
1042347,Personal Care,600,492,categ_3,dept_3,line_3,div_3,9437228421238,s_063
1042348,Dry Goods,1200,984,categ_4,dept_4,line_4,div_4,9759632465731,s_064
1042349,Ground turkey,2300,1886,categ_1,dept_1,line_1,div_1,9537103032753,s_065
1042350,Pet foods,1200,984,categ_2,dept_2,line_2,div_2,9637595845184,s_066
1042351,Cheese,2300,1886,categ_3,dept_3,line_3,div_3,9825317559439,s_067
1042352,Sweets,1350,1107,categ_4,dept_4,line_4,div_4,9626447618488,s_068
1042353,Bottled waters,600,492,categ_1,dept_1,line_1,div_1,9912627561068,s_069
1042354,Dry Goods,1100,902,categ_2,dept_2,line_2,div_2,9517582184250,s_070
1042355,Frozen foods,2200,1804,categ_3,dept_3,line_3,div_3,9126781640391,s_071
1042356,Eggs,1350,1107,categ_4,dept_4,line_4,div_4,9058381658552,s_072
