business_day,Product Code,Product Name,Store Code,qty_1,qty_2,qty_3,qty_4,qty_5,qty_6,qty_7,qty_8,qty_9,qty_10,qty_11,qty_12,qty_13,qty_14,qty_15,qty_16,qty_17,qty_18,qty_19,qty_20,qty_21,qty_22,qty_23,qty_24
20210920,1002998,Elizabeth Arden,1003,31,11,21,36,6,30,31,14,30,23,26,13,7,39,22,40,6,10,38,28,27,17,2,7
20210920,1002999,Saint Laurente,1004,25,38,22,31,37,34,38,2,24,34,9,39,14,21,20,17,24,22,19,22,8,37,16,4
20210920,1003000,Eucerin,1005,2,2,0,30,27,13,7,36,13,9,39,34,24,12,6,17,23,11,38,13,8,26,31,29
20210920,1003001,Olay,1006,19,35,1,23,13,17,28,22,23,25,1,19,13,37,40,4,28,14,27,29,12,28,29,37
20210920,1003002,Rimmel,1007,27,8,11,15,15,8,8,18,34,3,14,13,8,33,27,9,21,3,23,37,4,37,36,3
20210920,1003003,M.A.C.,1008,21,0,1,40,27,25,0,39,32,0,32,16,28,8,14,18,10,10,5,36,28,31,4,32
20210920,1003004,NYX Cosmetics,1009,20,35,7,25,2,37,19,37,30,2,27,23,6,19,18,32,24,28,24,3,6,23,1,32
20210920,1003005,Bioré,1010,19,31,5,11,34,5,15,37,9,4,29,13,39,2,10,30,19,20,24,37,14,25,23,14
20210920,1003006,ClarinsMen,1002,22,39,31,21,10,12,10,24,26,27,1,6,3,2,10,16,20,14,6,22,12,3,15,2
20210920,1003007,Vichy,1003,20,25,6,0,16,32,3,7,5,40,11,27,22,0,23,8,1,11,23,38,35,14,16,8
20210920,1003008,Garnier,1004,22,16,5,5,14,5,4,29,14,24,5,37,8,5,37,34,35,1,17,28,27,23,30,14
20210920,1003009,Eucerin,1005,14,36,20,10,10,35,31,38,10,5,14,17,15,22,23,32,35,33,20,37,35,39,3,10
20210920,1003010,Biotherm,1006,9,39,22,37,35,11,14,23,23,34,23,28,30,23,9,9,7,19,32,4,30,22,7,6
20210920,1003011,Clinique,1007,25,5,13,34,16,40,25,25,15,38,23,33,29,23,23,29,0,10,16,15,39,38,19,2
20210920,1003012,Vichy,1008,26,25,32,1,6,30,32,1,6,25,31,21,17,23,27,29,12,15,28,17,18,9,15,1
20210920,1003013,Biotherm,1009,33,37,25,34,27,34,5,24,21,9,40,30,8,15,19,7,1,0,35,25,23,10,23,33
20210920,1003014,Clearasil,1010,30,38,39,14,6,9,4,30,21,28,25,27,12,10,11,33,4,3,21,9,26,27,32,1
20210920,1003015,LOccitane,1002,11,15,2,12,4,11,29,38,32,20,19,38,14,4,22,10,33,7,20,16,21,1,4,9
20210920,1003016,LOccitane,1003,37,14,31,31,3,18,39,14,1,14,35,9,15,20,10,24,31,10,11,35,24,38,40,10
20210920,1003017,Kat Von D,1004,0,35,23,26,4,19,6,13,13,30,25,39,15,13,34,21,37,38,40,18,3,13,25,35
20210920,1003018,Biotherm,1005,37,8,8,30,7,1,27,4,16,15,36,11,10,36,29,20,37,28,26,35,38,12,13,19
20210920,1003019,Avon,1006,31,3,3,17,3,37,25,2,27,12,30,11,37,29,25,26,13,5,12,32,28,4,28,26
20210920,1003020,Christian Dior,1007,31,20,7,0,34,13,32,26,25,27,4,39,38,16,20,28,35,4,7,12,5,2,5,36
20210920,1003021,Schwarzkopf,1008,3,37,31,21,23,13,11,31,18,39,39,35,26,27,9,31,33,28,35,8,19,37,38,12
20210920,1003022,Christian Dior,1009,28,20,12,17,2,40,36,23,23,29,2,26,12,34,28,24,7,13,2,27,20,26,17,17
20210920,1003023,ClarinsMen,1010,27,30,2,38,22,5,3,6,35,6,11,17,39,22,18,36,29,11,12,5,16,36,16,2
20210920,1003024,Inglot,1002,27,29,7,40,34,10,40,0,34,1,38,23,6,0,10,15,13,36,30,19,10,10,4,2
20210920,1003025,Rexona,1003,32,9,16,1,8,18,34,10,38,28,6,14,28,4,29,21,35,38,39,37,15,10,38,0
20210920,1003026,Schwarzkopf,1004,28,6,7,24,23,1,26,26,14,31,36,26,20,17,5,20,3,30,2,5,17,24,31,25
20210920,1003027,Natura,1005,29,6,25,20,12,12,23,17,38,23,30,35,13,10,0,10,25,26,40,31,5,0,23,38
20210920,1003028,Vichy,1006,9,37,11,23,28,32,31,28,3,24,36,17,34,20,6,8,16,15,20,8,32,22,16,3
20210920,1003029,Shiseido,1007,23,31,37,8,19,34,6,6,21,22,39,31,36,11,38,36,34,38,39,34,34,4,34,15
20210920,1003030,Clarins,1008,31,16,28,35,14,20,25,10,7,11,33,2,34,3,15,39,22,40,23,39,29,22,32,9
20210920,1003031,Sunsilk,1009,8,28,7,38,29,26,14,37,39,23,31,26,33,0,13,36,19,5,22,16,24,26,4,31
20210920,1003032,Maybelline,1010,10,19,32,19,6,40,31,22,22,25,14,2,26,26,27,40,13,20,35,18,12,12,23,35
20210920,1003033,Tom Ford,1002,31,27,14,17,11,26,6,1,5,10,27,40,22,26,27,27,37,12,32,27,31,34,11,35
20210920,1003034,Schwarzkopf,1003,32,38,16,30,28,25,30,36,12,11,19,33,30,6,13,2,20,16,9,33,25,35,35,0
20210920,1003035,NARS Cosmetics,1004,32,34,8,11,4,29,11,39,16,14,8,40,22,8,17,27,9,3,4,34,18,39,4,17
20210920,1003036,Coty,1005,8,30,34,25,9,24,13,17,27,24,20,19,37,28,26,17,38,28,16,26,24,12,24,3
20210920,1003037,Irish Spring,1006,31,3,3,16,14,11,10,27,34,23,0,27,31,27,9,4,37,5,34,28,8,17,33,29
20210920,1003038,Oriflame,1007,35,11,5,16,9,27,34,1,21,32,20,28,24,2,20,20,30,12,28,0,24,29,3,15
20210920,1003039,Vichy,1008,35,12,13,3,14,24,34,9,38,1,33,31,20,23,24,37,2,22,15,3,5,18,8,2
20210920,1003040,Saint Laurente,1009,25,13,20,19,2,5,0,16,26,23,1,9,19,25,10,39,28,19,7,31,10,10,5,32
20210920,1003041,Head & Shoulders,1010,16,1,40,13,4,4,14,30,26,33,8,36,14,10,27,2,0,24,36,13,5,23,29,13
20210920,1003042,Maybelline,1002,2,25,20,24,35,36,38,9,39,16,3,0,15,25,5,6,10,5,38,7,17,32,15,19
20210920,1003043,LOreal,1003,39,27,20,14,29,22,37,33,0,39,2,40,5,34,26,19,28,30,12,19,22,30,39,34
20210920,1003044,Nivea,1004,2,37,7,38,30,26,15,11,1,16,16,11,28,30,38,7,32,6,8,31,29,16,20,28
20210920,1003045,Smashbox,1005,39,15,14,0,24,40,16,36,11,33,38,25,5,25,28,25,2,38,10,40,40,32,18,16
20210920,1003046,Speed Stick,1006,24,20,2,30,21,29,10,39,17,35,4,4,34,30,2,39,26,39,21,29,20,2,26,7
20210920,1003047,Christian Dior,1007,22,30,24,29,11,11,11,36,21,6,17,8,15,18,21,1,39,26,18,19,0,2,37,38
20210920,1003048,Irish Spring,1008,6,8,23,40,27,16,11,16,10,15,30,2,20,1,26,20,38,34,31,23,34,22,36,10
20210920,1003049,Bobbi Brown,1009,4,7,13,2,28,9,14,24,30,30,30,14,20,26,34,14,15,23,32,17,26,15,3,4
20210920,1003050,Revolution Makeup London,1010,31,15,18,2,14,39,34,15,34,34,21,21,1,20,5,16,7,20,18,34,27,13,6,20
20210920,1003051,Biotherm,1002,33,11,11,15,4,19,2,32,10,40,18,19,40,34,1,2,11,33,27,23,29,33,5,3
20210920,1003052,Maybelline,1003,7,2,36,10,40,27,12,38,4,11,17,0,14,9,35,21,24,30,19,18,6,23,26,35
20210920,1003053,ClarinsMen,1004,0,9,18,8,13,33,25,13,25,1,16,36,33,13,15,6,23,12,7,14,39,4,35,5
20210920,1003054,Maybelline,1005,25,6,21,1,2,30,33,30,9,2,39,15,14,32,0,28,23,39,28,26,26,7,12,18
20210920,1003055,The Body Shop,1006,19,31,3,31,2,35,28,2,2,17,15,0,19,38,24,11,11,25,2,15,40,24,2,14
20210920,1003056,La Roche-Posay,1007,14,4,6,23,18,31,24,34,15,2,19,38,39,31,2,2,29,34,18,24,37,13,9,7
20210920,1003057,Yves Saint Laurent,1008,4,37,28,34,26,39,13,6,22,3,17,11,27,40,29,27,27,36,14,6,15,0,0,22
20210920,1003058,Tom Ford,1009,7,11,3,5,23,3,30,16,14,0,13,32,33,0,12,18,29,30,13,28,26,39,22,35
20210920,1003059,Hourglass,1010,21,34,36,39,28,15,36,22,20,31,20,30,8,24,7,36,12,16,2,20,25,29,21,35
20210920,1003060,Dove,1002,17,9,33,25,1,20,21,5,21,10,23,39,24,0,13,28,18,19,11,11,33,22,7,18
20210920,1003061,Schwarzkopf,1003,10,37,25,4,3,18,28,35,16,27,15,22,8,39,26,21,13,2,40,24,32,15,27,22
20210920,1003062,LOreal,1004,7,28,34,29,18,25,15,33,37,0,33,8,23,40,31,10,11,23,29,25,25,25,33,31
20210920,1003063,Neutrogena,1005,11,8,25,19,34,19,31,25,34,33,22,1,25,12,6,31,23,32,30,38,0,4,1,12
20210920,1003064,Yves Saint Laurent,1006,6,6,8,6,3,9,11,0,8,39,1,23,13,12,27,11,15,17,2,34,6,9,6,29
20210920,1003065,Speed Stick,1007,33,7,24,19,34,5,29,13,10,14,38,2,8,20,29,40,11,21,24,23,36,25,2,8
20210920,1003066,Olay,1008,27,15,40,29,30,8,16,11,25,37,31,26,8,28,1,18,26,5,33,7,6,9,36,35
20210920,1003067,Aveda Men,1009,38,36,21,31,26,20,20,29,31,29,31,0,30,37,20,19,29,5,34,13,20,38,26,6
20210920,1003068,Rimmel,1010,17,18,16,8,34,22,36,40,11,40,22,6,39,17,35,40,29,9,36,5,7,20,31,23
20210920,1003069,Inglot,1002,10,7,4,30,15,29,32,35,39,32,39,17,29,16,1,21,13,32,20,8,36,1,5,3
20210920,1003070,Pantene,1003,6,30,32,17,34,27,28,11,5,37,21,10,20,12,16,29,7,1,12,2,3,36,1,17
20210920,1003071,Estée Lauder,1004,26,25,9,35,14,20,11,32,23,17,18,11,29,2,22,12,7,22,1,23,40,40,1,33
20210920,1003072,Redken,1005,0,6,22,13,38,11,7,18,8,4,27,20,40,26,28,20,32,25,32,10,37,37,31,4
20210920,1003073,Triumph & Disaster,1006,24,28,2,35,25,31,36,37,19,15,15,24,14,38,23,24,12,23,8,21,1,35,36,9
20210920,1003074,Smashbox,1007,10,5,19,4,4,20,10,37,34,16,5,29,36,2,13,16,13,4,4,13,37,40,19,9
20210920,1003075,Vichy,1008,5,9,36,28,37,26,12,8,2,26,14,22,27,1,40,4,38,27,23,28,17,39,33,27
20210920,1003076,Sunsilk,1009,35,21,33,0,10,32,11,27,3,16,4,7,25,36,20,16,35,21,1,26,4,5,17,9
20210920,1003077,Christian Dior,1010,37,18,24,6,2,12,9,17,31,37,17,26,27,28,35,40,34,28,18,33,21,14,7,38
20210920,1003078,Speed Stick,1002,14,17,34,26,36,28,33,13,19,11,19,29,17,18,1,3,19,39,24,13,22,27,13,2
20210920,1003079,NYX Cosmetics,1003,8,12,35,3,39,24,22,2,29,9,4,2,0,25,30,3,30,21,1,19,21,31,28,4
20210920,1003080,Elizabeth Arden,1004,38,33,17,15,31,40,30,21,32,30,22,4,2,10,12,28,9,5,40,24,7,22,39,26
20210920,1003081,Matrix,1005,13,32,3,22,35,17,31,25,11,14,40,12,38,35,2,38,9,15,31,39,14,31,28,18
20210920,1003082,Rimmel,1006,21,4,33,16,36,21,2,2,25,25,39,2,20,21,15,1,12,38,0,5,39,17,30,28
20210920,1003083,Colourpop Cosmetics,1007,14,0,1,13,9,12,0,13,30,13,30,37,3,38,11,33,2,27,1,32,3,9,6,16
20210920,1003084,Shiseido,1008,7,15,0,30,38,32,30,19,12,5,33,6,20,32,16,3,29,20,12,23,25,22,28,35
20210920,1003085,Maybelline,1009,6,8,29,25,32,30,22,1,8,37,19,21,20,35,40,20,7,13,20,40,19,36,37,10
20210920,1003086,Aveda Men,1010,13,22,33,18,25,11,36,13,35,7,3,13,19,33,31,40,20,6,34,35,16,14,40,17
20210920,1003087,Clean & Clear,1002,15,30,31,36,17,0,15,32,32,31,15,35,25,30,1,12,20,0,1,36,9,38,4,3
20210920,1003088,Eucerin,1003,15,14,36,24,16,3,8,4,31,31,3,19,7,27,38,6,30,29,6,37,35,11,12,23
20210920,1003089,Rimmel,1004,16,22,0,27,27,26,33,19,28,23,18,9,19,20,20,26,1,8,6,33,40,16,14,15
20210920,1003090,Revlon,1005,25,23,18,30,30,10,18,26,5,30,23,12,33,22,28,18,14,40,5,35,37,23,1,24
20210920,1003091,Sephora,1006,36,10,38,20,37,15,0,21,19,14,6,21,40,10,36,40,33,17,1,39,11,29,22,21
20210920,1003092,Eucerin,1007,22,36,11,10,37,32,34,6,6,14,4,8,4,24,32,16,24,7,13,21,21,10,37,13
20210920,1003093,Sunsilk,1008,8,34,12,22,21,2,3,26,15,33,11,14,10,25,33,32,22,16,12,30,8,19,39,24
20210920,1003094,Estée Lauder,1009,10,26,36,24,16,28,40,19,28,40,22,36,22,20,22,36,6,28,33,26,21,35,10,13
20210920,1003095,Matrix,1010,17,22,34,4,0,6,25,2,30,21,38,36,9,23,22,8,28,18,17,19,3,16,38,18
20210920,1003096,Head & Shoulders,1002,12,17,21,22,3,9,28,13,24,10,4,3,38,15,31,15,19,7,26,9,31,14,37,7
20210920,1003097,Yves Saint Laurent,1003,39,38,11,8,0,26,16,39,0,37,21,40,32,27,29,39,9,18,27,7,30,9,14,13
20210920,1003098,Kat Von D,1004,30,26,8,9,4,39,33,18,7,14,12,29,14,30,6,23,13,15,25,7,31,35,32,40
20210920,1003099,Clinique,1005,23,40,39,10,28,27,3,12,28,33,27,37,20,20,37,29,38,3,22,12,18,13,21,6
20210920,1003100,Schwarzkopf,1006,26,1,38,15,37,36,1,19,29,28,40,40,25,26,2,27,31,24,2,6,28,35,36,10
20210920,1003101,Estée Lauder,1007,6,29,8,14,6,6,18,24,14,37,9,13,37,34,19,35,39,25,14,27,15,20,40,4
20210920,1003102,Pantene,1008,34,29,5,25,8,33,31,31,22,9,26,19,24,39,29,5,4,28,0,20,2,10,3,31
20210920,1003103,Maybelline,1009,33,30,9,29,35,26,17,8,40,31,35,32,15,32,17,39,5,18,25,23,1,31,3,24
20210920,1003104,Lancome,1010,6,6,21,36,6,27,21,35,4,13,0,24,24,0,5,0,33,8,32,12,10,14,36,40
20210920,1003105,Kat Von D,1002,29,31,22,4,2,34,11,27,28,32,6,31,39,37,35,35,27,12,39,27,38,12,5,38
20210920,1003106,Rexona,1003,40,30,31,38,37,1,26,21,31,12,2,6,4,24,14,20,23,36,38,17,39,33,4,12
20210920,1003107,Shiseido,1004,26,40,11,30,14,18,19,0,34,12,15,37,19,5,5,36,39,39,21,10,23,15,10,9
20210920,1003108,Kérastase,1005,6,28,13,16,5,23,12,30,16,8,38,39,38,3,14,40,21,6,33,25,29,20,10,36
20210920,1003109,Natura,1006,14,27,22,16,29,34,16,8,6,10,37,24,34,37,30,12,16,19,29,37,21,38,4,5
20210920,1003110,Biotherm,1007,30,15,26,22,10,18,20,4,11,19,37,37,13,40,39,19,15,12,20,6,11,25,6,9
20210920,1003111,Marc Jacobs,1008,23,0,31,1,29,19,39,22,3,28,34,8,18,40,33,35,17,38,19,36,27,38,0,32
20210920,1003112,Pantene,1009,11,3,12,24,2,25,20,5,30,4,0,32,34,40,19,31,16,40,3,30,27,24,12,39
20210920,1003113,Natura,1010,9,32,18,8,0,33,36,39,13,0,26,34,30,2,25,40,17,31,24,12,37,33,17,27
20210920,1003114,Biotherm,1002,40,34,26,12,15,39,0,37,12,27,11,40,27,34,21,36,19,13,19,16,20,12,13,16
20210920,1003115,Head & Shoulders,1003,15,40,4,36,31,31,34,37,16,12,34,25,1,28,34,19,9,24,36,21,17,13,17,9
20210920,1003116,The Body Shop,1004,27,19,14,6,6,16,17,31,0,20,17,12,39,0,23,38,29,30,6,17,25,22,40,2
20210920,1003117,Olay,1005,34,2,39,31,24,9,15,2,17,35,19,28,20,12,13,29,34,30,38,30,33,27,39,5
20210920,1003118,Nivea,1006,27,1,10,33,11,12,9,5,40,36,40,27,32,23,5,19,26,22,36,33,21,19,23,3
20210920,1003119,Clearasil,1007,8,8,16,1,25,25,0,2,25,31,11,35,5,8,19,10,29,37,34,7,22,20,34,9
20210920,1003120,Estée Lauder,1008,10,17,37,1,23,17,11,14,34,14,38,29,40,3,2,37,11,32,31,28,3,1,1,35
20210920,1003121,Speed Stick,1009,34,10,8,6,0,6,31,3,13,3,12,5,5,24,20,2,10,35,3,2,28,38,34,6
20210920,1003122,Matrix,1010,18,27,27,28,5,37,34,16,2,9,5,33,16,30,39,15,21,17,26,23,24,27,27,24
20210920,1003123,Revolution Makeup London,1002,36,21,29,28,22,39,9,31,0,5,35,6,37,14,40,9,2,26,12,19,39,24,35,6
20210920,1003124,Revlon,1003,14,22,0,27,1,25,20,8,2,22,19,6,7,23,38,34,15,10,0,21,37,30,11,8
20210920,1003125,L:A Bruket,1004,33,33,6,29,36,33,19,36,20,6,23,4,8,1,13,29,24,17,19,0,18,6,26,40
20210920,1003126,La Roche-Posay,1005,20,26,2,14,14,31,38,20,37,9,13,25,16,23,1,12,32,4,29,5,33,13,37,31
20210920,1003127,M.A.C.,1006,26,14,40,31,39,19,25,1,2,29,9,15,10,11,6,4,0,14,37,22,27,19,38,13
20210920,1003128,Nivea,1007,11,14,1,35,11,6,0,17,31,0,30,27,38,29,8,1,26,34,37,40,0,39,34,0
20210920,1003129,Schwarzkopf,1008,30,15,40,40,18,37,26,32,26,30,27,39,13,31,8,29,38,30,23,5,30,23,32,0
20210920,1003130,Triumph & Disaster,1009,11,22,26,19,21,2,15,1,1,28,37,5,14,35,9,7,6,23,35,11,15,18,3,35
20210920,1003131,Saint Laurente,1010,20,36,12,23,16,6,34,23,32,36,3,17,23,9,18,20,0,23,28,32,13,27,30,27
20210920,1003132,Aveda Men,1002,31,0,28,29,23,30,25,22,20,37,9,5,8,26,17,35,38,9,1,9,0,15,22,18
20210920,1003133,The Body Shop,1003,31,19,26,32,33,14,35,32,6,39,25,3,21,34,0,2,8,39,24,26,5,12,38,22
20210920,1003134,Sunsilk,1004,17,18,27,24,35,27,5,29,24,13,10,37,39,8,11,1,7,17,13,25,24,9,17,15
20210920,1003135,Coty,1005,1,26,3,21,7,39,2,0,33,23,20,9,3,16,12,37,7,4,30,8,10,11,8,40
20210920,1003136,Elizabeth Arden,1006,36,29,13,4,22,2,35,38,10,38,15,10,19,25,2,1,9,26,40,7,37,8,26,29
20210920,1003137,Vichy,1007,15,36,30,25,9,22,2,5,34,15,7,40,32,10,24,11,31,36,14,14,9,25,18,18
20210920,1003138,Sunsilk,1008,15,39,26,1,5,4,32,19,21,9,29,26,29,3,0,31,37,15,33,23,0,6,17,27
20210920,1003139,Matrix,1009,3,39,33,7,0,12,13,23,29,33,6,18,11,20,24,6,1,23,39,12,39,22,38,37
20210920,1003140,Marc Jacobs,1010,25,32,19,32,33,26,32,1,31,17,2,21,1,18,33,13,6,21,22,36,37,12,4,36
20210920,1003141,Marc Jacobs,1002,1,1,37,31,20,22,17,20,24,33,27,7,33,6,20,8,32,8,32,28,18,2,16,17
20210920,1003142,Schwarzkopf,1003,6,14,21,11,40,38,40,18,30,8,29,17,22,0,22,31,13,17,5,27,8,31,31,32
20210920,1003143,Yves Saint Laurent,1004,16,15,23,40,37,40,19,15,6,31,10,15,19,6,32,15,16,21,34,36,27,8,23,31
20210920,1003144,Bobbi Brown,1005,25,12,14,7,3,14,1,38,24,22,8,33,7,30,13,9,10,16,14,12,33,37,23,26
20210920,1003145,Rimmel,1006,25,33,1,37,14,0,33,18,35,25,3,37,31,26,11,30,13,28,17,23,0,2,10,20
20210920,1003146,LOreal,1007,38,40,7,8,32,10,38,39,11,24,33,23,12,32,21,11,0,10,21,30,27,30,34,28
20210920,1003147,Yves Saint Laurent,1008,1,28,10,23,40,35,40,10,37,21,8,29,35,6,14,7,25,24,30,7,16,22,40,9
20210920,1003148,Marc Jacobs,1009,16,22,8,15,36,23,29,17,33,5,33,19,11,12,2,34,32,15,24,32,14,40,2,37
20210920,1003149,Rimmel,1010,31,2,40,26,39,0,25,13,11,2,19,25,19,13,30,40,28,11,25,36,9,18,15,23
20210920,1003150,Aveda Men,1002,1,27,38,7,38,1,39,14,12,25,38,30,25,29,3,22,37,33,24,4,38,18,16,7
20210920,1003151,Revolution Makeup London,1003,23,34,12,36,15,37,0,25,19,3,22,18,27,39,20,17,17,36,35,34,4,39,15,15
20210920,1003152,Coty,1004,30,23,18,1,11,1,22,1,40,39,9,1,19,32,3,31,40,27,3,3,15,0,25,17
20210920,1003153,Vichy,1005,7,19,25,27,31,5,23,10,23,9,32,16,17,18,11,1,24,16,0,24,3,20,10,3
20210920,1003154,La Roche-Posay,1006,40,35,2,2,20,39,24,20,27,16,22,8,14,24,1,23,5,13,16,27,13,29,14,28
20210920,1003155,Irish Spring,1007,28,35,11,27,8,31,26,8,36,27,22,40,22,35,17,17,13,10,34,21,39,12,23,14
20210920,1003156,Coty,1008,38,11,27,20,18,4,32,7,21,28,32,5,12,36,2,5,21,32,27,29,13,34,14,10
20210920,1003157,Pantene,1009,15,11,4,23,39,9,32,21,24,23,24,40,21,22,30,10,26,17,6,19,21,21,29,16
20210920,1003158,Bobbi Brown,1010,9,14,24,0,31,7,35,17,13,10,18,34,4,38,14,27,23,39,23,30,7,19,31,26
20210920,1003159,Head & Shoulders,1002,24,24,35,21,13,38,20,3,29,3,8,28,16,19,6,0,14,1,37,3,18,21,31,31
20210920,1003160,Yves Saint Laurent,1003,9,6,8,35,39,29,29,12,8,37,39,25,2,16,29,39,2,24,23,29,1,38,29,29
20210920,1003161,Elizabeth Arden,1004,13,39,16,32,38,7,39,28,3,8,37,15,32,34,40,19,24,17,22,16,34,19,14,37
20210920,1003162,Clinique,1005,22,20,40,19,9,16,31,29,21,20,17,28,26,4,33,36,1,12,9,20,37,27,11,5
20210920,1003163,Marc Jacobs,1006,30,38,36,7,18,37,27,6,14,1,24,17,20,13,25,10,22,31,14,37,25,26,23,13
20210920,1003164,Lancome,1007,26,1,21,37,13,4,14,25,32,0,28,33,39,8,19,40,32,4,10,36,13,16,0,23
20210920,1003165,The Body Shop,1008,5,37,19,28,1,7,3,37,17,40,10,12,9,24,17,32,35,24,2,7,40,37,5,7
20210920,1003166,Lancome,1009,8,29,24,13,17,2,18,26,2,17,27,19,3,38,31,5,26,18,21,11,35,19,25,29
20210920,1003167,ClarinsMen,1010,3,23,23,17,28,30,27,19,21,3,36,35,25,14,29,36,8,9,28,1,22,27,38,28
20210920,1003168,LOreal,1002,37,3,16,30,37,30,8,35,9,27,16,33,30,31,35,13,26,7,37,29,17,2,24,3
20210920,1003169,Rimmel,1003,35,18,29,30,14,25,20,38,8,29,40,33,35,38,24,25,6,12,36,17,19,17,4,9
20210920,1003170,Vichy,1004,17,37,38,25,17,39,3,26,13,30,38,34,19,22,21,24,15,15,25,12,28,40,19,10
20210920,1003171,Nivea,1005,18,13,33,31,16,3,9,5,35,5,40,30,25,9,40,26,0,14,11,26,18,16,36,12
20210920,1003172,Kérastase,1006,31,13,11,12,7,0,10,8,2,35,37,1,4,12,36,1,14,34,9,16,34,2,0,22
20210920,1003173,LOreal,1007,26,4,32,22,29,1,37,5,19,5,30,1,3,10,7,34,1,8,35,38,30,28,13,5
20210920,1003174,Irish Spring,1008,37,30,24,40,16,20,4,15,17,26,16,12,11,27,15,28,40,40,4,32,31,39,10,15
20210920,1003175,Garnier,1009,28,36,37,31,9,18,31,32,12,2,20,31,6,38,7,32,1,6,35,37,28,11,0,31
20210920,1003176,Tom Ford,1010,8,5,25,6,21,2,9,36,18,28,34,31,39,26,22,14,5,18,35,19,28,5,33,28
20210920,1003177,NARS Cosmetics,1002,32,29,34,28,5,25,17,22,19,1,4,10,33,37,19,18,36,23,2,5,8,1,34,21
20210920,1003178,Schwarzkopf,1003,35,21,29,29,23,17,36,24,5,10,2,6,13,0,34,10,1,40,21,28,26,2,27,7
20210920,1003179,Marc Jacobs,1004,0,29,21,38,14,21,11,2,28,39,30,37,30,13,23,20,24,0,40,21,16,17,40,5
20210920,1003180,The Body Shop,1005,4,5,17,24,18,0,19,28,2,16,23,20,11,24,13,38,38,21,3,10,37,0,11,12
20210920,1003181,Clearasil,1006,3,20,3,11,3,0,33,28,21,38,12,13,39,40,37,36,28,10,21,14,15,31,0,13
20210920,1003182,Head & Shoulders,1007,19,9,5,28,10,3,10,35,14,11,21,3,4,6,26,36,21,21,1,9,2,37,22,7
20210920,1003183,Neutrogena,1008,40,26,13,24,5,14,39,18,25,4,9,21,4,9,17,39,39,19,39,24,40,19,11,0
20210920,1003184,Shiseido,1009,38,31,35,28,12,25,30,30,30,21,5,39,37,27,7,2,10,1,31,12,34,31,0,33
20210920,1003185,Triumph & Disaster,1010,7,18,35,7,35,2,14,28,34,0,28,6,38,12,16,3,1,38,39,17,31,22,37,3
20210920,1003186,Olay,1002,2,5,32,1,9,7,37,2,15,3,26,22,3,1,35,31,16,10,39,25,8,37,29,22
20210920,1003187,Irish Spring,1003,18,25,9,40,34,13,26,0,27,12,30,30,18,22,3,18,19,12,1,36,27,18,16,13
20210920,1003188,Sunsilk,1004,30,9,4,8,20,10,30,6,11,32,4,22,11,1,11,1,11,40,37,32,28,34,32,7
20210920,1003189,Rimmel,1005,23,26,20,24,38,18,37,0,40,22,28,12,31,4,20,32,28,37,25,31,27,12,3,18
20210920,1003190,Revolution Makeup London,1006,26,8,27,18,25,34,20,22,39,27,40,24,1,16,32,30,37,12,37,7,40,6,35,29
20210920,1003191,Natura,1007,8,24,32,38,33,22,33,12,28,34,39,8,19,8,39,13,27,15,2,26,38,31,11,31
20210920,1003192,NARS Cosmetics,1008,2,40,33,38,14,5,16,27,20,18,26,20,1,21,34,12,10,19,37,10,10,9,28,2
20210920,1003193,Bioré,1009,14,19,17,2,20,37,31,23,31,15,14,14,34,25,23,28,1,7,18,12,1,9,31,35
20210920,1003194,NARS Cosmetics,1010,37,31,34,0,30,19,31,8,16,40,7,26,4,23,28,33,24,8,30,36,38,16,11,3
20210920,1003195,Garnier,1002,27,32,14,34,29,19,25,35,18,27,39,7,6,10,11,5,24,8,18,23,24,22,0,34
20210920,1003196,Pantene,1003,2,30,24,25,39,37,37,3,38,5,0,36,10,18,17,6,10,5,0,40,26,3,32,23
20210920,1003197,Clarins,1004,39,34,19,23,7,24,7,29,30,7,5,25,28,40,31,9,33,14,13,12,32,13,3,36
20210920,1003198,Nivea,1005,34,28,26,6,33,24,29,14,24,38,4,36,1,30,15,3,34,15,0,17,38,29,26,40
20210920,1003199,Clearasil,1006,34,30,27,0,18,9,24,11,6,19,14,25,32,28,3,38,0,39,38,29,19,34,32,11
20210920,1003200,KOSÉ,1007,23,17,28,1,33,34,14,23,17,34,19,2,6,24,9,3,7,7,15,3,19,27,25,21
20210920,1003201,Matrix,1008,3,19,27,9,13,35,23,38,23,7,0,20,40,21,25,16,27,6,40,4,28,37,33,2
20210920,1003202,Estée Lauder,1009,0,29,22,18,31,20,7,11,1,24,13,9,31,24,3,29,39,14,0,31,28,17,0,12
20210920,1003203,Redken,1010,22,7,40,35,30,33,7,3,6,4,37,6,3,21,16,8,1,5,31,18,33,3,30,16
20210920,1003204,Maybelline,1002,32,0,30,29,1,17,15,26,6,8,39,11,29,23,36,25,2,18,28,35,13,10,31,0
20210920,1003205,Rexona,1003,2,27,34,34,18,17,24,13,37,28,13,17,31,26,17,0,22,37,30,16,8,0,32,38
20210920,1003206,Tom Ford,1004,31,20,27,25,34,18,19,39,0,22,5,16,26,19,38,25,24,3,23,2,7,26,24,6
20210920,1003207,Coty,1005,37,19,5,21,23,35,33,32,7,6,24,27,19,16,10,6,34,24,13,32,14,12,4,13
